Record_ID,URL_Limo,Date_1,Date_2,Note_on_Content,ENGcontent,Source_of_Illustration,Main_Title,RoundedDate,PlaceName1,Lat1,Long1,Local_Uniform_Title_Category,Object,Local_Subj_Building_Type,Local_Subj_Building,Local_Subj_Street,Local_Subj_Pano,Local_Subj_Event,Creator_Name1,Creator_Name 2,Creator_Name_$a3,Local_Uniform_Title_City1,URL_Digital_Object,URL_Thumbnail,Physical_Original
9983936100101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983936100101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,"$a Een gedenksteen, geflankeerd door twee van de oorspronkelijke Wolfspoort afkomstige wolven in half-reliëf",$a A commemorative plaque flanked by two wolves from the original Wolf Gate in semi relief,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a L'ancienne porte aux loups,18,Wolfspoort,50.87499,4.697944,Civic buildings,,$a VoL Building type$x city gates,,"$a VoL Street$x Leuven, Schapenstraat (formerly: Benedenstraat, Begijnhofstraat)",,,"$a Joos, A.°°° $4 art",,,$a Leuven,http://resolver.libis.be/IE978391/representation,http://resolver.libis.be/IE978391/thumbnail,KU Leuven Libraries BIBC BRES TA00313
9983936750101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983936750101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Zicht op de oudste stadsomwalling in het stadspark.,$a View of the oldest city wall in the city park.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Les remparts primitifs de Louvain,18,Jardin St Georges,50.87661,4.70578,"Parks, forests and gardens",,$a VoL Building type$x defensive walls,,,,,"$a Joos, A.°°° $4 art",,,$a Leuven,http://resolver.libis.be/IE978398/representation,http://resolver.libis.be/IE978398/thumbnail,KU Leuven Libraries BIBC BRES TA00314
9983936950101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983936950101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,"$a afbeeldingen van sluizen en poorten van de tweede stadsomwalling: Diestsepoort, Tiensepoort, Parkpoort, Naamsepoort, Grote Spui (Volmolen), Kleine Spui (Ijzermolen), Tervuursepoort, Brusselsepoort, Verloren Kost, Mechelse Poort, Vaartpoort, Leibeekpoort.","$a images of locks and gates of the second city wall: Diestsepoort, Tiensepoort, Parkpoort, Naamsepoort, Grote Spui (Volmolen), Kleine Spui (Ijzermolen), Tervuursepoort, Brusselsepoort, Verloren Kost, Mechelse Poort, Vaartpoort, Leibeekpoort.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Les portes de la seconde enceinte,18,Volmolen,50.869888,4.693942,Waterways,,$a VoL Building type$x locks°°° $a VoL Building type$x city gates°°° $a VoL Building type$x defensive walls,,,,,,,,$a Leuven,http://resolver.libis.be/IE978405/representation,http://resolver.libis.be/IE978405/thumbnail,KU Leuven Libraries BIBC BRES TA00315
9983936950101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983936950101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,"$a afbeeldingen van sluizen en poorten van de tweede stadsomwalling: Diestsepoort, Tiensepoort, Parkpoort, Naamsepoort, Grote Spui (Volmolen), Kleine Spui (Ijzermolen), Tervuursepoort, Brusselsepoort, Verloren Kost, Mechelse Poort, Vaartpoort, Leibeekpoort.","$a images of locks and gates of the second city wall: Diestsepoort, Tiensepoort, Parkpoort, Naamsepoort, Grote Spui (Volmolen), Kleine Spui (Ijzermolen), Tervuursepoort, Brusselsepoort, Verloren Kost, Mechelse Poort, Vaartpoort, Leibeekpoort.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Les portes de la seconde enceinte,18,Diestsepoort,50.88242,4.71409,Civic buildings,,$a VoL Building type$x locks°°° $a VoL Building type$x city gates°°° $a VoL Building type$x defensive walls,,,,,,,,$a Leuven,http://resolver.libis.be/IE978405/representation,http://resolver.libis.be/IE978405/thumbnail,KU Leuven Libraries BIBC BRES TA00315
9983936950101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983936950101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,"$a afbeeldingen van sluizen en poorten van de tweede stadsomwalling: Diestsepoort, Tiensepoort, Parkpoort, Naamsepoort, Grote Spui (Volmolen), Kleine Spui (Ijzermolen), Tervuursepoort, Brusselsepoort, Verloren Kost, Mechelse Poort, Vaartpoort, Leibeekpoort.","$a images of locks and gates of the second city wall: Diestsepoort, Tiensepoort, Parkpoort, Naamsepoort, Grote Spui (Volmolen), Kleine Spui (Ijzermolen), Tervuursepoort, Brusselsepoort, Verloren Kost, Mechelse Poort, Vaartpoort, Leibeekpoort.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Les portes de la seconde enceinte,18,Brusselsepoort,50.88318,4.68285,Civic buildings,,$a VoL Building type$x locks°°° $a VoL Building type$x city gates°°° $a VoL Building type$x defensive walls,,,,,,,,$a Leuven,http://resolver.libis.be/IE978405/representation,http://resolver.libis.be/IE978405/thumbnail,KU Leuven Libraries BIBC BRES TA00315
9983936950101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983936950101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,"$a afbeeldingen van sluizen en poorten van de tweede stadsomwalling: Diestsepoort, Tiensepoort, Parkpoort, Naamsepoort, Grote Spui (Volmolen), Kleine Spui (Ijzermolen), Tervuursepoort, Brusselsepoort, Verloren Kost, Mechelse Poort, Vaartpoort, Leibeekpoort.","$a images of locks and gates of the second city wall: Diestsepoort, Tiensepoort, Parkpoort, Naamsepoort, Grote Spui (Volmolen), Kleine Spui (Ijzermolen), Tervuursepoort, Brusselsepoort, Verloren Kost, Mechelse Poort, Vaartpoort, Leibeekpoort.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Les portes de la seconde enceinte,18,Mechelsepoort,50.8895,4.6947,Civic buildings,,$a VoL Building type$x locks°°° $a VoL Building type$x city gates°°° $a VoL Building type$x defensive walls,,,,,,,,$a Leuven,http://resolver.libis.be/IE978405/representation,http://resolver.libis.be/IE978405/thumbnail,KU Leuven Libraries BIBC BRES TA00315
9983937300101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983937300101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Voorstelling met twee aparte tekeningen. Grote tekening: Verdedigingsmuur en -toren van Diestsepoort. Bovenaan rechts: tekening Diestsepoort van uit de stad.,$a Picture with two separate drawings. Large drawing: Defense wall and tower of Diestsepoort. Top right: drawing of Diestsepoort from the city.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Vue extérieure de la Porte de Diest,18,Diestsepoort,50.88242,4.71409,Civic buildings,,$a VoL Building type$x towers°°° $a VoL Building type$x city gates°°° $a VoL Building type$x defensive walls,,,,,"$a Joos, A.°°° $4 art",,,$a Leuven,http://resolver.libis.be/IE978412/representation,http://resolver.libis.be/IE978412/thumbnail,KU Leuven Libraries BIBC BRES TA00316
9983937850101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983937850101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Gezicht op de woningen aan de zuidkant van de Grote Markt met het stadhuis op de achtergrond. Op de voorgrond twee mannen in 16de-eeuwse kledij.,$a View of the houses on the south side of the Grote Markt with the town hall in the background. In the foreground two men in 16th-century attire.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Le Côté méridional de la Grand Place,18,Stadhuis van Leuven,50.87866,4.70126,Civic buildings,,$a VoL Building type$x squares°°° $a VoL Building type$x houses,"$a VoL Building$x Leuven, Town hall","$a VoL Street$x Leuven, Grote Markt",,,"$a Van Gobbelschroy, Bernard Vos°°° $g Belgian painter°°° $d 1825-1870°°° $4 art°°° $3 designer","$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 graphic artist",,$a Leuven,http://resolver.libis.be/IE979049/representation,http://resolver.libis.be/IE979049/thumbnail,KU Leuven Libraries BIBC BRES TA00319
9983937850101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983937850101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Gezicht op de woningen aan de zuidkant van de Grote Markt met het stadhuis op de achtergrond. Op de voorgrond twee mannen in 16de-eeuwse kledij.,$a View of the houses on the south side of the Grote Markt with the town hall in the background. In the foreground two men in 16th-century attire.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Le Côté méridional de la Grand Place,18,Grote Markt,50.87908,4.7011,Civic buildings,,$a VoL Building type$x squares°°° $a VoL Building type$x houses,"$a VoL Building$x Leuven, Town hall","$a VoL Street$x Leuven, Grote Markt",,,"$a Van Gobbelschroy, Bernard Vos°°° $g Belgian painter°°° $d 1825-1870°°° $4 art°°° $3 designer","$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 graphic artist",,$a Leuven,http://resolver.libis.be/IE979049/representation,http://resolver.libis.be/IE979049/thumbnail,KU Leuven Libraries BIBC BRES TA00319
9983938190101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983938190101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Voorstelling van het huis van Justus Lipsius in Leuven.,$a Image of the house of Justus Lipsius in Leuven.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Maison de Juste-Lipse à Louvain,18,Huis van Justus Lipsius,50.876752,4.69793,Civic buildings,,$a VoL Building type$x houses,,"$a VoL Street$x Leuven, Parijsstraat",,,"$a Otto, Henri°°° $g Belgian painter, active 19th C.°°° $4 art°°° $3 graphic artist",,,$a Leuven,http://resolver.libis.be/IE978426/representation,http://resolver.libis.be/IE978426/thumbnail,KU Leuven Libraries BIBC BRES TA00320
9983938500101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983938500101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Zicht op de Oude Markt met optocht van professoren. Links de Universiteitshal en rechts het College van de Heilige Drievuldigheid.,$a View of the Oude Markt with a procession of professors. On the left the University Hall and on the right the College of the Holy Trinity.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Le Vieux-Marché de Louvain en 1660,18,Oude Markt,50.87806,4.69941,Civic buildings,,$a VoL Building type$x squares,,,,,"$a Joos, A.°°° $4 art°°° $3 graphic artist",,,$a Leuven,http://resolver.libis.be/IE978433/representation,http://resolver.libis.be/IE978433/thumbnail,KU Leuven Libraries BIBC BRES TA00322
9983958520101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983958520101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,"$a Gedetailleerd panorama van Leuven met gezicht op de Keizersberg, de hertogelijke burcht, de kerk van Sint-Jan van Jerusalem, de Verloren-Kosttoren en het Klein Begijnhof.","$a Detailed panorama of Leuven with a view of the Keizersberg, the Ducal Castle, the Church of St John of Jerusalem, the Lost Cost Tower and the Little Beguinage.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Vue sur le château de Louvain,18,Klein Begijnhof Panorama,50.88481,4.69892,Panoramic view,,$a VoL Building type$x defensive walls°°° $a VoL Building type$x towers°°° $a VoL Building type$x churches (church buildings)°°° $a VoL Building type$x castles°°° $a VoL Building type$x begijnhofchurches,,,,,"$a van der Baren, Joost°°° $g Flemish painter, active 17th C.°°° $4 art°°° $3 designer","$a Joos, A.°°° $4 art°°° $3 graphic artist",,$a Leuven,http://resolver.libis.be/IE978440/representation,http://resolver.libis.be/IE978440/thumbnail,KU Leuven Libraries BIBC BRES TA00323
9983958520101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983958520101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,"$a Gedetailleerd panorama van Leuven met gezicht op de Keizersberg, de hertogelijke burcht, de kerk van Sint-Jan van Jerusalem, de Verloren-Kosttoren en het Klein Begijnhof.","$a Detailed panorama of Leuven with a view of the Keizersberg, the Ducal Castle, the Church of St John of Jerusalem, the Lost Cost Tower and the Little Beguinage.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Vue sur le château de Louvain,18,Burcht van de hertogen van Brabant,50.888115,4.696274,Panoramic view,,$a VoL Building type$x defensive walls°°° $a VoL Building type$x towers°°° $a VoL Building type$x churches (church buildings)°°° $a VoL Building type$x castles°°° $a VoL Building type$x begijnhofchurches,,,,,"$a van der Baren, Joost°°° $g Flemish painter, active 17th C.°°° $4 art°°° $3 designer","$a Joos, A.°°° $4 art°°° $3 graphic artist",,$a Leuven,http://resolver.libis.be/IE978440/representation,http://resolver.libis.be/IE978440/thumbnail,KU Leuven Libraries BIBC BRES TA00323
9983958520101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983958520101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,"$a Gedetailleerd panorama van Leuven met gezicht op de Keizersberg, de hertogelijke burcht, de kerk van Sint-Jan van Jerusalem, de Verloren-Kosttoren en het Klein Begijnhof.","$a Detailed panorama of Leuven with a view of the Keizersberg, the Ducal Castle, the Church of St John of Jerusalem, the Lost Cost Tower and the Little Beguinage.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Vue sur le château de Louvain,18,Commanderij van Sint-Jan,50.888246,4.699017,Panoramic view,,$a VoL Building type$x defensive walls°°° $a VoL Building type$x towers°°° $a VoL Building type$x churches (church buildings)°°° $a VoL Building type$x castles°°° $a VoL Building type$x begijnhofchurches,,,,,"$a van der Baren, Joost°°° $g Flemish painter, active 17th C.°°° $4 art°°° $3 designer","$a Joos, A.°°° $4 art°°° $3 graphic artist",,$a Leuven,http://resolver.libis.be/IE978440/representation,http://resolver.libis.be/IE978440/thumbnail,KU Leuven Libraries BIBC BRES TA00323
9983958790101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983958790101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Gezicht op de hertogelijke burcht op de Keizersberg in Leuven. Toestand in 1630 en 1756.,$a View of the ducal castle on the Keizersberg in Leuven. Condition in 1630 and 1756.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.","$a Vues à vol d'oiseau du chateau de Louvain, 1756",18,Abdij Keizersberg Panorama,50.88813,4.69662,Panoramic view,,$a VoL Building type$x castles°°° $a VoL Building type$x defensive walls,,,,,"$a Otto, Henri°°° $g Belgian painter, active 19th C.°°° $4 art°°° $3 graphic artist",,,$a Leuven,http://resolver.libis.be/IE978447/representation,http://resolver.libis.be/IE978447/thumbnail,KU Leuven Libraries BIBC BRES TA00324
9983959230101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983959230101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Gezicht op het stadhuis en de Grote Markt. Op de voorgrond lopen verschillende figuren.,$a View of City Hall and Grote Markt. In the foreground there are several figures.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Hotel-de-Ville,18,Stadhuis van Leuven,50.87866,4.70126,Civic buildings,,$a VoL Building type$x town halls,"$a VoL Building$x Leuven, Town hall",,,,"$a Otto, Henri°°° $g Belgian painter, active 19th C.°°° $4 art°°° $3 designer","$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 graphic artist",,$a Leuven,http://resolver.libis.be/IE978454/representation,http://resolver.libis.be/IE978454/thumbnail,KU Leuven Libraries BIBC BRES TA00325
9983959680101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983959680101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,"$a voorstelling van het tweeluik ""De gerechtigheid van keizer Otto""door Dirk Bouts gemaakt voor het stadhuis van Leuven.","$a image of the diptych ""The Righteousness of Emperor Otto"" made by Dirk Bouts for the Leuven Town Hall.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a La legende de l'épouse de l'empereur Othon III.,18,Stadhuis van Leuven (object),50.87866,4.70126,,yes,$a VoL Building type$x town halls,"$a VoL Building$x Leuven, Town hall",,,,"$a Bouts, Dirk°°° $g Netherlandish painter, draughtsman°°° $d 1410/20-1475°°° $4 art°°° $3 designer","$a Otto, Henri°°° $g Belgian painter, active 19th C. °°° $4 art°°° $3 graphic artist",,$a Leuven,http://resolver.libis.be/IE978461/representation,http://resolver.libis.be/IE978461/thumbnail,KU Leuven Libraries BIBC BRES TA00326
9983959680101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983959680101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,"$a voorstelling van het tweeluik ""De gerechtigheid van keizer Otto""door Dirk Bouts gemaakt voor het stadhuis van Leuven.","$a image of the diptych ""The Righteousness of Emperor Otto"" made by Dirk Bouts for the Leuven Town Hall.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a La legende de l'épouse de l'empereur Othon III.,18,Stadhuis van Leuven,50.87866,4.70126,Civic buildings,,$a VoL Building type$x town halls,"$a VoL Building$x Leuven, Town hall",,,,"$a Bouts, Dirk°°° $g Netherlandish painter, draughtsman°°° $d 1410/20-1475°°° $4 art°°° $3 designer","$a Otto, Henri°°° $g Belgian painter, active 19th C. °°° $4 art°°° $3 graphic artist",,$a Leuven,http://resolver.libis.be/IE978461/representation,http://resolver.libis.be/IE978461/thumbnail,KU Leuven Libraries BIBC BRES TA00326
9983959920101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983959920101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Afbeelding van vier bas-reliëfs met religieuze thematiek uit de gevel van het stadhuis.,$a Image of four bas-reliefs with religious themes from the facade of the town hall.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Quatre bas-reliefs de la façade de l'Hotel-de-Ville,18,Stadhuis van Leuven,50.87866,4.70126,Civic buildings,,$a VoL Building type$x town halls,"$a VoL Building$x Leuven, Town hall",,,,"$a Van Gobbelschroy, Bernard Vos°°° $g Belgian painter°°° $d 1825-1870°°° $4 art°°° $3 designer","$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 graphic artist",,$a Leuven,http://resolver.libis.be/IE978468/representation,http://resolver.libis.be/IE978468/thumbnail,KU Leuven Libraries BIBC BRES TA00327
9983960260101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983960260101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Verschillende objecten die verband houden met het graven van de Vaart (naar Mechelen en de Rupel).,$a Several objects related to the digging of the Vaart (to Mechelen and the Rupel).,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a La Clef d'Or,18,Vaartkom (object),50.88742,4.70348,,yes,$a VoL Building type$x rivers,,,,,"$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 designer and graphic artist",,,$a Leuven,http://resolver.libis.be/IE978475/representation,http://resolver.libis.be/IE978475/thumbnail,KU Leuven Libraries BIBC BRES TA00328
9983960260101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983960260101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Verschillende objecten die verband houden met het graven van de Vaart (naar Mechelen en de Rupel).,$a Several objects related to the digging of the Vaart (to Mechelen and the Rupel).,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a La Clef d'Or,18,Vaartkom,50.88742,4.70348,Waterways,,$a VoL Building type$x rivers,,,,,"$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 designer and graphic artist",,,$a Leuven,http://resolver.libis.be/IE978475/representation,http://resolver.libis.be/IE978475/thumbnail,KU Leuven Libraries BIBC BRES TA00328
9983960560101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983960560101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Gezicht op de Dekenij van de Lakenwevers en het Brouwershuis uit 1739 te Leuven.,$a View of the Dekenij van de Lakenwevers and the Brouwershuis from 1739 in Leuven.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a La Maison des Doyens de la Draperie / La Maison des Brasseurs,18,Dekenij van de Lakenwevers,50.878648,4.700856,Civic buildings,,$a VoL Building type$x association building,,"$a VoL Street$x Leuven, Naamsestraat (formerly: Sint-Michielsstraat/Proefstraat)°°° $a VoL Street$x Leuven, Tiensestraat",,,"$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 designer and graphic artist",,,$a Leuven,http://resolver.libis.be/IE978482/representation,http://resolver.libis.be/IE978482/thumbnail,KU Leuven Libraries BIBC BRES TA00329
9983960560101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983960560101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Gezicht op de Dekenij van de Lakenwevers en het Brouwershuis uit 1739 te Leuven.,$a View of the Dekenij van de Lakenwevers and the Brouwershuis from 1739 in Leuven.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a La Maison des Doyens de la Draperie / La Maison des Brasseurs,18,Het Brouwershuis,50.879364,4.702229,Civic buildings,,$a VoL Building type$x association building,,"$a VoL Street$x Leuven, Naamsestraat (formerly: Sint-Michielsstraat/Proefstraat)°°° $a VoL Street$x Leuven, Tiensestraat",,,"$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 designer and graphic artist",,,$a Leuven,http://resolver.libis.be/IE978482/representation,http://resolver.libis.be/IE978482/thumbnail,KU Leuven Libraries BIBC BRES TA00329
9983960630101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983960630101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Gezicht op het Tafelrond in de toestand voor 1817.,$a View of the Table Round in the condition before 1817.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a La Table Ronde,18,Tafelrond,50.87893,4.702,Civic buildings,,,"$a VoL Building$x Leuven, Tafelrond (Maison des Étudiants)","$a VoL Street$x Leuven, Grote Markt",,,"$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 graphic artist","$a Otto, Henri°°° $g Belgian painter, active 19th C. °°° $4 art°°° $3 designer",,$a Leuven,http://resolver.libis.be/IE978489/representation,http://resolver.libis.be/IE978489/thumbnail,KU Leuven Libraries BIBC BRES TA00330
9983960930101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983960930101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Twee afbeeldingen. Het Tafelrond uit 1829 en de Centrale Gevangenis (Leuven-Centraal).,$a Two pictures. The Table Round from 1829 and the Central Prison (Leuven-Central).,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Le Local de la Table ronde / la Prison cellulaire,18,Tafelrond,50.87893,4.702,Civic buildings,,$a VoL Building type$x prisons,"$a VoL Building$x Leuven, Tafelrond (Maison des Étudiants)","$a VoL Street$x Leuven, Geldenaaksevest",,,"$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 designer and graphic artist",,,$a Leuven,http://resolver.libis.be/IE978496/representation,http://resolver.libis.be/IE978496/thumbnail,KU Leuven Libraries BIBC BRES TA00331
9983960930101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983960930101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",18uu,\\\\,$a Twee afbeeldingen. Het Tafelrond uit 1829 en de Centrale Gevangenis (Leuven-Centraal).,$a Two pictures. The Table Round from 1829 and the Central Prison (Leuven-Central).,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Le Local de la Table ronde / la Prison cellulaire,18,Centrale Gevangenis ,50.8717,4.71017,Civic buildings,,$a VoL Building type$x prisons,"$a VoL Building$x Leuven, Tafelrond (Maison des Étudiants)","$a VoL Street$x Leuven, Geldenaaksevest",,,"$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 designer and graphic artist",,,$a Leuven,http://resolver.libis.be/IE978496/representation,http://resolver.libis.be/IE978496/thumbnail,KU Leuven Libraries BIBC BRES TA00331
